AccountBalances
"$33,273.96 "
"$9,523.16 "
"$3,766.48 "
"$6,356.98 "
"$35,103.67 "
"$7,083.61 "
"$30,402.36 "
"$36,103.73 "
"$9,390.68 "
"$19,442.01 "
"$2,816.66 "
"$42,516.66 "
"$48,592.09 "
"$5,328.89 "
"$22,657.14 "
"$46,939.99 "
"$21,644.14 "
"$36,899.78 "
"$31,841.59 "
"$31,334.19 "
"$42,104.80 "
"$35,723.81 "
"$8,262.07 "
"$24,059.60 "
"$47,775.92 "
"$42,447.44 "
"$28,373.74 "
"$16,300.77 "
"$5,034.34 "
"$32,837.63 "
"$39,559.64 "
"$16,237.38 "
"$44,946.92 "
"$36,120.37 "
"$43,752.41 "
"$32,970.67 "
"$46,760.45 "
"$37,249.68 "
"$11,183.16 "
"$42,932.44 "
"$23,826.14 "
"$13,697.04 "
"$29,572.39 "
"$9,412.31 "
"$17,386.35 "
"$44,240.36 "
"$4,668.03 "
"$25,602.79 "
"$31,866.46 "
"$36,556.82 "
"$15,699.66 "
"$11,172.61 "
"$41,305.68 "
"$26,592.52 "
"$9,277.91 "
"$3,023.13 "
"$46,887.57 "
"$44,335.32 "
"$31,198.37 "
"$33,053.32 "
"$25,996.38 "
"$30,103.93 "
"$21,895.32 "
"$11,485.84 "
"$5,102.27 "
"$27,322.35 "
"$28,901.27 "
"$48,208.36 "
"$18,389.88 "
"$8,822.50 "
"$37,003.74 "
"$16,562.77 "
"$23,161.40 "
"$18,566.96 "
"$20,119.50 "
"$35,911.33 "
"$6,534.66 "
$609.35 
"$5,161.94 "
"$37,980.77 "
"$41,856.82 "
"$42,681.77 "
"$32,127.69 "
"$4,058.33 "
"$33,348.15 "
"$38,852.19 "
"$10,813.72 "
"$41,656.38 "
"$6,224.52 "
"$16,726.51 "
"$9,903.67 "
"$33,569.94 "
"$26,816.14 "
"$45,907.03 "
"$27,269.88 "
"$11,125.52 "
"$5,846.29 "
"$23,932.69 "
"$35,299.23 "
"$21,534.89 "
"$46,315.41 "
"$12,281.96 "
"$4,660.17 "
"$45,176.45 "
"$20,799.52 "
"$20,983.52 "
"$4,021.29 "
"$11,333.12 "
"$21,270.22 "
"$38,056.92 "
"$23,050.88 "
"$43,788.54 "
"$36,843.34 "
"$27,237.77 "
"$43,441.66 "
"$7,100.03 "
"$46,822.76 "
"$41,579.21 "
"$49,361.03 "
"$44,799.97 "
"$30,569.13 "
"$47,070.55 "
"$31,042.87 "
"$49,860.97 "
"$8,591.82 "
"$34,067.04 "
"$14,141.14 "
"$49,099.30 "
"$45,017.00 "
"$16,537.39 "
"$47,808.52 "
"$49,572.91 "
"$46,061.82 "
"$1,142.55 "
"$6,917.45 "
"$22,353.37 "
"$46,448.72 "
"$25,190.50 "
"$27,793.83 "
"$13,385.65 "
"$5,866.74 "
"$14,976.48 "
"$3,622.99 "
"$18,616.17 "
"$11,072.60 "
"$6,871.57 "
"$30,624.48 "
"$6,550.69 "
"$24,091.33 "
"$9,340.18 "
"$35,828.09 "
"$30,249.56 "
"$32,964.73 "
"$28,157.71 "
"$47,146.70 "
"$4,764.83 "
"$27,141.12 "
"$18,776.48 "
"$31,245.31 "
"$2,943.48 "
"$1,151.92 "
"$29,173.24 "
"$26,291.17 "
"$41,583.56 "
"$10,880.56 "
"$41,773.89 "
"$26,122.15 "
"$5,826.72 "
"$5,183.26 "
"$36,756.78 "
"$36,406.66 "
"$5,045.39 "
$357.24 
"$8,235.14 "
"$12,504.15 "
"$24,729.00 "
"$38,774.91 "
"$16,876.53 "
"$42,410.60 "
"$37,785.84 "
"$4,400.02 "
"$49,303.28 "
"$21,864.73 "
"$2,424.79 "
"$35,358.97 "
"$23,049.77 "
"$13,910.31 "
"$38,095.61 "
"$16,098.57 "
"$24,242.67 "
"$17,570.37 "
"$40,162.58 "
"$19,695.45 "
"$38,159.06 "
"$31,194.87 "
"$34,439.78 "
"$38,376.48 "
"$11,348.23 "
"$44,340.57 "
"$15,073.15 "
"$20,020.15 "
"$45,323.32 "
"$10,222.91 "
"$3,032.69 "
"$45,853.28 "
"$9,949.25 "
"$9,670.50 "
"$34,154.86 "
"$23,034.19 "
"$40,312.21 "
"$8,156.81 "
"$33,101.53 "
"$46,953.42 "
"$31,646.29 "
"$21,385.51 "
"$17,102.50 "
"$16,564.80 "
"$28,181.28 "
"$31,381.39 "
"$46,444.42 "
"$39,328.82 "
"$23,847.69 "
"$44,457.15 "
"$35,957.09 "
"$47,924.64 "
"$27,461.61 "
"$26,873.68 "
"$5,024.05 "
"$22,350.00 "
"$31,772.57 "
"$5,186.54 "
"$20,081.97 "
"$36,625.33 "
"$10,755.27 "
"$19,453.69 "
"$38,651.99 "
"$42,103.58 "
"$27,015.10 "
"$11,443.21 "
"$24,989.05 "
"$30,221.42 "
"$32,544.30 "
"$32,096.73 "
"$25,191.13 "
"$17,258.52 "
"$46,867.46 "
"$26,056.94 "
$249.67 
"$43,011.92 "
"$3,909.83 "
"$36,319.35 "
"$5,094.40 "
"$9,395.79 "
"$4,171.57 "
"$7,817.18 "
"$19,367.90 "
"$40,627.29 "
"$10,193.38 "
"$32,781.98 "
"$5,915.98 "
"$48,694.37 "
"$20,511.40 "
"$8,619.63 "
"$47,353.77 "
"$18,695.94 "
"$5,981.95 "
"$27,728.61 "
"$11,573.67 "
"$47,446.71 "
"$28,448.45 "
"$34,948.94 "
$152.49 
"$9,695.77 "
"$17,188.65 "
"$23,829.10 "
"$13,562.15 "
"$30,387.25 "
"$40,786.06 "
"$39,055.60 "
"$40,036.97 "
"$41,176.82 "
"$39,418.70 "
"$15,704.67 "
"$8,169.16 "
"$43,475.31 "
"$32,228.08 "
"$42,528.36 "
"$36,155.74 "
"$45,086.23 "
"$11,576.66 "
"$27,177.61 "
"$4,464.19 "
"$24,554.06 "
"$42,858.22 "
"$33,034.70 "
"$48,737.66 "
"$2,214.21 "
"$5,841.08 "
"$29,539.52 "
"$21,135.70 "
"$6,355.68 "
"$49,063.17 "
"$23,386.96 "
"$42,377.42 "
"$48,425.13 "
"$18,170.65 "
"$33,650.62 "
"$47,019.94 "
"$32,709.00 "
"$25,016.58 "
"$14,908.67 "
"$45,764.74 "
"$23,206.36 "
"$45,486.94 "
"$1,907.35 "
"$25,140.62 "
"$27,552.84 "
"$12,376.77 "
"$4,778.30 "
"$13,831.43 "
"$24,371.52 "
"$17,130.98 "
"$26,909.99 "
"$30,193.81 "
"$34,378.13 "
"$30,870.30 "
"$44,212.36 "
"$18,212.33 "
"$11,655.40 "
"$23,056.36 "
"$7,877.08 "
"$4,817.75 "
"$18,597.35 "
"$34,336.64 "
"$4,656.40 "
"$2,307.30 "
"$18,488.86 "
"$38,541.72 "
"$23,155.18 "
"$9,316.29 "
"$32,477.05 "
"$14,076.32 "
"$1,411.29 "
"$48,333.21 "
"$24,315.23 "
"$8,624.38 "
"$20,003.89 "
"$15,681.38 "
"$25,827.79 "
"$43,033.75 "
"$6,116.48 "
"$7,377.04 "
"$39,353.05 "
"$4,199.55 "
"$15,849.29 "
"$6,062.05 "
"$8,417.39 "
"$39,386.49 "
"$16,782.68 "
"$40,220.81 "
"$32,034.54 "
"$42,678.52 "
"$13,866.73 "
"$29,995.96 "
"$34,343.56 "
"$37,482.16 "
"$12,333.74 "
$920.22 
"$2,174.01 "
"$2,912.54 "
"$17,464.01 "
"$8,861.25 "
"$48,837.41 "
"$9,868.78 "
$671.83 
"$46,917.15 "
"$29,835.42 "
"$13,544.83 "
"$7,111.71 "
"$35,901.37 "
"$1,351.55 "
